"Order","Level","Code","Parent","Code","Parent","Description","Self-explanatory texts","Supplementary unit"
"485138","5","020680100080","020680000080","0206 80 10","0206 80","For the manufacture of pharmaceutical products","Fresh or chilled edible offal of sheep, goats, horses, asses, mules and hinnies, for manufacture of pharmaceutical products","-"
"485139","5","020680910010","020680000080",,"0206 80","Other",,
"485140","6","020680910080","020680910010","0206 80 91",,"Of horses, asses, mules and hinnies","Fresh or chilled edible offal of horses, asses, mules and hinnies (excl. for manufacture of pharmaceutical products)","-"
"485141","6","020680990080","020680910010","0206 80 99",,"Of sheep and goats","Fresh or chilled edible offal of sheep and goats (excl. for manufacture of pharmaceutical products)","-"
"485142","4","020690000080","020600000080","0206 90","0206","Other, frozen","Frozen edible offal of sheep, goats, horses, asses, mules and hinnies",
"485143","5","020690100080","020690000080","0206 90 10","0206 90","For the manufacture of pharmaceutical products","Frozen edible offal of sheep, goats, horses, mules and hinnies, for manufacture of pharmaceutical products","-"
"485144","5","020690910010","020690000080",,"0206 90","Other",,
"485145","6","020690910080","020690910010","0206 90 91",,"Of horses, asses, mules and hinnies","Frozen edible offal of horses, asses, mules and hinnies (excl. for manufacture of pharmaceutical products)","-"
"485146","6","020690990080","020690910010","0206 90 99",,"Of sheep and goats","Frozen edible offal of sheep and goats (excl. for manufacture of pharmaceutical products)","-"
"485147","3","020700000080","020020000090","0207","02","Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen","Meat and edible offal of fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls, fresh, chilled or frozen",
"485148","4","020711000010","020700000080",,"0207","Of fowls of the species Gallus domesticus",,
"485149","5","020711000080","020711000010","0207 11",,"Not cut in pieces, fresh or chilled","Fresh or chilled fowls of the species Gallus domesticus, not cut in pieces",
"485150","6","020711100080","020711000080","0207 11 10","0207 11","Plucked and gutted, with heads and feet, known as ‘83 % chickens’","Fresh or chilled, plucked and gutted fowls of species Gallus domesticus, with heads and feet, known as ""83% chickens""","-"
"485151","6","020711300080","020711000080","0207 11 30","0207 11","Plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ‘70 % chickens’","Fresh or chilled, plucked and drawn fowls of species Gallus domesticus, without heads and feet but with necks, hearts, livers and gizzards, known as ""70% chickens""","-"
"485152","6","020711900080","020711000080","0207 11 90","0207 11","Plucked and drawn, without heads and feet and without necks, hearts, livers and gizzards, known as ‘65 % chickens’, or otherwise presented","Fresh or chilled, plucked and drawn fowls of species Gallus domesticus, without heads, feet, necks, hearts, livers and gizzards, known as ""65% chickens"", and other forms of fresh or chilled fowl, not cut in pieces (excl. ""83% and 70% chickens"")","-"
"485153","5","020712000080","020711000010","0207 12",,"Not cut in pieces, frozen","Frozen fowls of the species Gallus domesticus, not cut in pieces",
"485154","6","020712100080","020712000080","0207 12 10","0207 12","Plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ‘70 % chickens’","Frozen fowls of species Gallus domesticus, plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ""70% chickens""","-"
"485155","6","020712900080","020712000080","0207 12 90","0207 12","Plucked and drawn, without heads and feet and without necks, hearts, livers and gizzards, known as ‘65 % chickens’, or otherwise presented","Frozen fowls of species Gallus domesticus, plucked and drawn, without heads, feet, necks, hearts, livers and gizzards, known as ""70% chickens"", and other forms of fowl, not cut in pieces","-"
"485156","5","020713000080","020711000010","0207 13",,"Cuts and offal, fresh or chilled","Fresh or chilled cuts and edible offal of fowls of the species Gallus domesticus",
"485157","6","020713100010","020713000080",,"0207 13","Cuts",,
"485158","7","020713100080","020713100010","0207 13 10",,"Boneless","Fresh or chilled boneless cuts of fowls of the species Gallus domesticus","-"
"485159","7","020713200010","020713100010",,,"With bone in",,
"485160","8","020713200080","020713200010","0207 13 20",,"Halves or quarters","Fresh or chilled halves or quarters of fowls of the species Gallus domesticus","-"
"485161","8","020713300080","020713200010","0207 13 30",,"Whole wings, with or without tips","Fresh or chilled whole wings, with or without tips, of fowls of the species Gallus domesticus","-"
"485162","8","020713400080","020713200010","0207 13 40",,"Backs, necks, backs with necks attached, rumps and wing tips","Fresh or chilled backs, necks, backs with necks attached, rumps and wing tips of fowls of the species Gallus domesticus","-"
"485163","8","020713500080","020713200010","0207 13 50",,"Breasts and cuts thereof","Fresh or chilled breasts and cuts thereof of fowls of the species Gallus domesticus, with bone in","-"
"485164","8","020713600080","020713200010","0207 13 60",,"Legs and cuts thereof","Fresh or chilled legs and cuts thereof of fowls of the species Gallus domesticus, with bone in","-"
"485165","8","020713700080","020713200010","0207 13 70",,"Other","Fresh or chilled cuts of fowls of the species Gallus domesticus, with bone in (excl. halves and quarters, whole wings, with or without tips, backs, necks, backs with necks attached, rumps and wing tips, breasts, legs and parts thereof)","-"
"485166","6","020713910010","020713000080",,"0207 13","Offal",,
"485167","7","020713910080","020713910010","0207 13 91",,"Livers","Fresh or chilled edible livers of fowls of the species Gallus domesticus","-"
"485168","7","020713990080","020713910010","0207 13 99",,"Other","Fresh or chilled edible offal of fowls of the species Gallus domesticus (excl. livers)","-"
"485169","5","020714000080","020711000010","0207 14",,"Cuts and offal, frozen","Frozen cuts and edible offal of fowls of the species Gallus domesticus",
"485170","6","020714100010","020714000080",,"0207 14","Cuts",,
"485171","7","020714100080","020714100010","0207 14 10",,"Boneless","Frozen boneless cuts of fowls of the species Gallus domesticus","-"
"485172","7","020714200010","020714100010",,,"With bone in",,
"485173","8","020714200080","020714200010","0207 14 20",,"Halves or quarters","Frozen halves or quarters of fowls of the species Gallus domesticus","-"
"485174","8","020714300080","020714200010","0207 14 30",,"Whole wings, with or without tips","Frozen whole wings, with or without tips, of fowls of the species Gallus domesticus","-"
"485175","8","020714400080","020714200010","0207 14 40",,"Backs, necks, backs with necks attached, rumps and wing tips","Frozen backs, necks, backs with necks attached, rumps and wing tips of fowls of the species Gallus domesticus","-"
"485176","8","020714500080","020714200010","0207 14 50",,"Breasts and cuts thereof","Frozen breasts and cuts thereof of fowls of the species Gallus domesticus, with bone in","-"
"485177","8","020714600080","020714200010","0207 14 60",,"Legs and cuts thereof","Frozen legs and cuts thereof of fowls of the species Gallus domesticus, with bone in","-"
"485178","8","020714700080","020714200010","0207 14 70",,"Other","Frozen cuts of fowls of the species Gallus domesticus, with bone in (excl. halves or quarters, whole wings, with or without tips, backs, necks, backs with necks attached, rumps and wing tips, breasts, legs and cuts thereof)","-"
"485179","6","020714910010","020714000080",,"0207 14","Offal",,
"485180","7","020714910080","020714910010","0207 14 91",,"Livers","Frozen edible livers of fowls of the species Gallus domesticus","-"
"485181","7","020714990080","020714910010","0207 14 99",,"Other","Frozen edible offal of fowls of the species Gallus domesticus (excl. livers)","-"
"485182","4","020724000010","020700000080",,"0207","Of turkeys",,
"485183","5","020724000080","020724000010","0207 24",,"Not cut in pieces, fresh or chilled","Fresh or chilled turkeys of the species domesticus, not cut in pieces",
"485184","6","020724100080","020724000080","0207 24 10","0207 24","Plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ‘80 % turkeys’","Fresh or chilled, plucked and drawn turkeys of the species domesticus, without heads and feet but with necks, hearts, livers and gizzards, known as ""80% turkeys""","-"
"485185","6","020724900080","020724000080","0207 24 90","0207 24","Plucked and drawn, without heads and feet and without necks, hearts, livers and gizzards, known as ‘73 % turkeys’, or otherwise presented","Fresh or chilled, plucked and drawn turkeys of the species domesticus, without heads, feet, necks, hearts, livers and gizzards, known as ""73% turkeys"", and other forms of fresh or chilled turkeys, not cut in pieces (excl. ""80% turkeys"")","-"
"485186","5","020725000080","020724000010","0207 25",,"Not cut in pieces, frozen","Frozen turkeys of the species domesticus, not cut into pieces",
"485187","6","020725100080","020725000080","0207 25 10","0207 25","Plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ‘80 % turkeys’","Frozen turkeys of the species domesticus, plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ""80% turkeys""","-"
"485188","6","020725900080","020725000080","0207 25 90","0207 25","Plucked and drawn, without heads and feet and without necks, hearts, livers and gizzards, known as ‘73 % turkeys’, or otherwise presented","Frozen turkeys of the species domesticus, plucked and drawn, without heads, feet, necks, hearts, livers and gizzards, known as ""73% turkeys"", and other forms of turkeys, not cut in pieces (excl. ""80% turkeys"")","-"
"485189","5","020726000080","020724000010","0207 26",,"Cuts and offal, fresh or chilled","Fresh or chilled cuts and edible offal of turkeys of the species domesticus",
"485190","6","020726100010","020726000080",,"0207 26","Cuts",,
"485191","7","020726100080","020726100010","0207 26 10",,"Boneless","Fresh or chilled boneless cuts of turkeys of the species domesticus","-"
"485192","7","020726200010","020726100010",,,"With bone in",,
"485193","8","020726200080","020726200010","0207 26 20",,"Halves or quarters","Fresh or chilled halves or quarters of turkeys of the species domesticus","-"
"485194","8","020726300080","020726200010","0207 26 30",,"Whole wings, with or without tips","Fresh or chilled whole wings, with or without tips, of turkeys of the species domesticus","-"
"485195","8","020726400080","020726200010","0207 26 40",,"Backs, necks, backs with necks attached, rumps and wing tips","Fresh or chilled backs, necks, backs with necks attached, rumps and wing tips of turkeys of the species domesticus","-"
"485196","8","020726500080","020726200010","0207 26 50",,"Breasts and cuts thereof","Fresh or chilled breasts and cuts thereof of turkeys of the species domesticus, with bone in","-"
"485197","8","020726600010","020726200010",,,"Legs and cuts thereof",,
"485198","9","020726600080","020726600010","0207 26 60",,"Drumsticks and cuts of drumsticks","Fresh or chilled drumsticks and cuts thereof of turkeys of the species domesticus, with bone in","-"
"485199","9","020726700080","020726600010","0207 26 70",,"Other","Fresh or chilled legs and cuts thereof of turkeys of the species domesticus, with bone in (excl. drumsticks)","-"
"485200","8","020726800080","020726200010","0207 26 80",,"Other","Fresh or chilled cuts of turkeys of the species domesticus, with bone in (excl. halves or quarters, whole wings, with or without tips, backs, necks, backs with necks attached, rumps and wing tips, breasts, legs and cuts thereof)","-"
"485201","6","020726910010","020726000080",,"0207 26","Offal",,
"485202","7","020726910080","020726910010","0207 26 91",,"Livers","Fresh or chilled edible livers of turkeys of the species domesticus","-"
"485203","7","020726990080","020726910010","0207 26 99",,"Other","Fresh or chilled edible offal of turkeys of the species domesticus (excl. livers)","-"
"485204","5","020727000080","020724000010","0207 27",,"Cuts and offal, frozen","Frozen cuts and edible offal of turkeys of the species domesticus",
"485205","6","020727100010","020727000080",,"0207 27","Cuts",,
"485206","7","020727100080","020727100010","0207 27 10",,"Boneless","Frozen boneless cuts of turkeys of the species domesticus","-"
"485207","7","020727200010","020727100010",,,"With bone in",,
"485208","8","020727200080","020727200010","0207 27 20",,"Halves or quarters","Frozen halves and quarters of turkeys of the species domesticus","-"
"485209","8","020727300080","020727200010","0207 27 30",,"Whole wings, with or without tips","Frozen whole wings, with or without tips, of turkeys of the species domesticus","-"
