cn2003	pc2003	many_one	one_many	many_many	simple	pc8plus	synthetic	notpc
"84089031"	"29111331"	0	0	0	1	"29111331"	0	0
"84089033"	"29111333"	0	0	0	1	"29111333"	0	0
"84089036"	"29111335"	0	0	0	1	"29111335"	0	0
"84089037"	"29111337"	0	0	0	1	"29111337"	0	0
"84089051"	"29111353"	0	0	0	1	"29111353"	0	0
"84089055"	"29111355"	0	0	0	1	"29111355"	0	0
"84089057"	"29111357"	0	0	0	1	"29111357"	0	0
"84089071"	"29111373"	0	0	0	1	"29111373"	0	0
"84089075"	"29111375"	1	0	0	0	"29111375"	0	0
"84089099"	"29111375"	1	0	0	0	"29111375"	0	0
"84091010"	"35301500"	1	0	0	0	"35301500"	0	0
"84091090"	"35301500"	1	0	0	0	"35301500"	0	0
"84099100"	"34301100"	0	0	0	1	"34301100"	0	0
"84099900"	"34301200"	0	0	0	1	"34301200"	0	0
"84101100"	"29112200"	1	0	0	0	"29112200"	0	0
"84101200"	"29112200"	1	0	0	0	"29112200"	0	0
"84101300"	"29112200"	1	0	0	0	"29112200"	0	0
"84109010"	"29113200"	1	0	0	0	"29113200"	0	0
"84109090"	"29113200"	1	0	0	0	"29113200"	0	0
"84111110"	"35301210"	1	0	0	0	"35301210"	0	0
"84111190"	"35301210"	1	0	0	0	"35301210"	0	0
"84111211"	"35301230"	1	0	0	0	"35301230"	0	0
"84111213"	"35301230"	1	0	0	0	"35301230"	0	0
"84111219"	"35301230"	1	0	0	0	"35301230"	0	0
"84111290"	"35301230"	1	0	0	0	"35301230"	0	0
"84112110"	"35301250"	1	0	0	0	"35301250"	0	0
"84112190"	"35301250"	1	0	0	0	"35301250"	0	0
"84112211"	"35301270"	1	0	0	0	"35301270"	0	0
"84112219"	"35301270"	1	0	0	0	"35301270"	0	0
"84112290"	"35301270"	1	0	0	0	"35301270"	0	0
"84118110"	"29112300"	1	0	0	0	"29112300"	0	0
"84118190"	"29112300"	1	0	0	0	"29112300"	0	0
"84118210"	"29112300"	1	0	0	0	"29112300"	0	0
"84118291"	"29112300"	1	0	0	0	"29112300"	0	0
"84118293"	"29112300"	1	0	0	0	"29112300"	0	0
"84118299"	"29112300"	1	0	0	0	"29112300"	0	0
"84119110"	"35301600"	1	0	0	0	"35301600"	0	0
"84119190"	"35301600"	1	0	0	0	"35301600"	0	0
"84119910"	"29113300"	1	0	0	0	"29113300"	0	0
"84119990"	"29113300"	1	0	0	0	"29113300"	0	0
"84121010"	"35301300"	1	0	0	0	"35301300"	0	0
"84121090"	"35301300"	1	0	0	0	"35301300"	0	0
"84122191"	"29121133"	0	0	0	1	"29121133"	0	0
"84122199"	"29121135"	0	0	0	1	"29121135"	0	0
"84122950"	"29121233"	0	0	0	1	"29121233"	0	0
"84122991"	"29121235"	0	0	0	1	"29121235"	0	0
"84122999"	"29121237"	1	0	0	0	"29121237"	0	0
"84123110"	"29121150"	1	0	0	0	"29121150"	0	0
"84123190"	"29121150"	1	0	0	0	"29121150"	0	0
"84123910"	"29121250"	1	0	0	0	"29121250"	0	0
"84123990"	"29121250"	1	0	0	0	"29121250"	0	0
"84128010"	"29121237"	1	0	0	0	"29121237"	0	0
"84128091"	"29121237"	1	0	0	0	"29121237"	0	0
"84128099"	"29121237"	1	0	0	0	"29121237"	0	0
"84129010"	"29124130"	1	0	0	0	"29124130"	0	0
"84129030"	"29124170"	0	0	0	1	"29124170"	0	0
"84129050"	"29124150"	0	0	0	1	"29124150"	0	0
"84129090"	"29124130"	1	0	0	0	"29124130"	0	0
"84131100"	"29122110"	0	0	0	1	"29122110"	0	0
"84131910"	"29122130"	1	0	0	0	"29122130"	0	0
"84131990"	"29122130"	1	0	0	0	"29122130"	0	0
"84132010"	"29122150"	1	0	0	0	"29122150"	0	0
"84132090"	"29122150"	1	0	0	0	"29122150"	0	0
"84133010"	"29122170"	1	0	0	0	"29122170"	0	0
"84133091"	"29122170"	1	0	0	0	"29122170"	0	0
"84133099"	"29122170"	1	0	0	0	"29122170"	0	0
"84134000"	"29122190"	0	0	0	1	"29122190"	0	0
"84135030"	"29122210"	0	0	0	1	"29122210"	0	0
"84135050"	"29122230"	0	0	0	1	"29122230"	0	0
"84135071"	"29122250"	0	0	0	1	"29122250"	0	0
"84135079"	"29122270"	0	0	0	1	"29122270"	0	0
"84135090"	"29122290"	0	0	0	1	"29122290"	0	0
"84136030"	"29122310"	0	0	0	1	"29122310"	0	0
"84136041"	"29122333"	0	0	0	1	"29122333"	0	0
"84136049"	"29122335"	0	0	0	1	"29122335"	0	0
"84136051"	"29122353"	0	0	0	1	"29122353"	0	0
"84136059"	"29122355"	0	0	0	1	"29122355"	0	0
"84136060"	"29122373"	0	0	0	1	"29122373"	0	0
"84136090"	"29122375"	0	0	0	1	"29122375"	0	0
"84137021"	"29122413"	0	0	0	1	"29122413"	0	0
"84137029"	"29122415"	0	0	0	1	"29122415"	0	0
"84137030"	"29122417"	0	0	0	1	"29122417"	0	0
"84137040"	"29122420"	0	0	0	1	"29122420"	0	0
"84137050"	"29122430"	0	0	0	1	"29122430"	0	0
"84137061"	"29122451"	0	0	0	1	"29122451"	0	0
"84137069"	"29122453"	0	0	0	1	"29122453"	0	0
"84137070"	"29122455"	0	0	0	1	"29122455"	0	0
"84137080"	"29122460"	0	0	0	1	"29122460"	0	0
"84137091"	"29122471"	0	0	0	1	"29122471"	0	0
"84137099"	"29122475"	0	0	0	1	"29122475"	0	0
"84138110"	"29122480"	1	0	0	0	"29122480"	0	0
"84138190"	"29122480"	1	0	0	0	"29122480"	0	0
"84138200"	"29122480"	1	0	0	0	"29122480"	0	0
"84139110"	"29124200"	1	0	0	0	"29124200"	0	0
"84139190"	"29124200"	1	0	0	0	"29124200"	0	0
"84139200"	"29124200"	1	0	0	0	"29124200"	0	0
"84141010"	"29123130"	1	0	0	0	"29123130"	0	0
"84141020"	"29123130"	1	0	0	0	"29123130"	0	0
"84141030"	"29123150"	0	0	0	1	"29123150"	0	0
"84141050"	"29123170"	0	0	0	1	"29123170"	0	0
"84141080"	"29123130"	1	0	0	0	"29123130"	0	0
"84142010"	"29123200"	1	0	0	0	"29123200"	0	0
"84142091"	"29123200"	1	0	0	0	"29123200"	0	0
"84142099"	"29123200"	1	0	0	0	"29123200"	0	0
"84143030"	"29123333"	0	0	0	1	"29123333"	0	0
"84143091"	"29123335"	0	0	0	1	"29123335"	0	0
"84143099"	"29123337"	0	0	0	1	"29123337"	0	0
"84144010"	"29123430"	0	0	0	1	"29123430"	0	0
"84144090"	"29123450"	0	0	0	1	"29123450"	0	0
"84145110"	"29711530"	1	0	0	0	"29711530"	0	0
"84145190"	"29711530"	1	0	0	0	"29711530"	0	0
"84145930"	"29232030"	0	0	0	1	"29232030"	0	0
"84145950"	"29232050"	0	0	0	1	"29232050"	0	0
"84145990"	"29232070"	0	0	0	1	"29232070"	0	0
"84146000"	"29711550"	0	0	0	1	"29711550"	0	0
"84148010"	"29123800"	1	0	0	0	"29123800"	0	0
"84148021"	"29123530"	0	0	0	1	"29123530"	0	0
"84148029"	"29123550"	0	0	0	1	"29123550"	0	0
"84148031"	"29123630"	0	0	0	1	"29123630"	0	0
"84148039"	"29123650"	0	0	0	1	"29123650"	0	0
"84148041"	"29123670"	0	0	0	1	"29123670"	0	0
"84148049"	"29123690"	0	0	0	1	"29123690"	0	0
"84148060"	"29123730"	0	0	0	1	"29123730"	0	0
"84148071"	"29123753"	0	0	0	1	"29123753"	0	0
"84148079"	"29123755"	0	0	0	1	"29123755"	0	0
"84148090"	"29123800"	1	0	0	0	"29123800"	0	0
"84149010"	"29124300"	1	0	0	0	"29124300"	0	0
"84149090"	"29124300"	1	0	0	0	"29124300"	0	0
"84151010"	"29231220"	1	0	0	0	"29231220"	0	0
"84151090"	"29231220"	1	0	0	0	"29231220"	0	0
"84152000"	"29231240"	0	0	0	1	"29231240"	0	0
"84158110"	"29231245"	1	0	0	0	"29231245"	0	0
"84158190"	"29231245"	1	0	0	0	"29231245"	0	0
"84158210"	"29231245"	1	0	0	0	"29231245"	0	0
"84158280"	"29231245"	1	0	0	0	"29231245"	0	0
"84158310"	"29231270"	1	0	0	0	"29231270"	0	0
"84158390"	"29231270"	1	0	0	0	"29231270"	0	0
"84159010"	"29233010"	1	0	0	0	"29233010"	0	0
"84159090"	"29233010"	1	0	0	0	"29233010"	0	0
"84161010"	"29211130"	1	0	0	0	"29211130"	0	0
"84161090"	"29211130"	1	0	0	0	"29211130"	0	0
"84162010"	"29211150"	1	0	0	0	"29211150"	0	0
"84162090"	"29211150"	1	0	0	0	"29211150"	0	0
"84163000"	"29211170"	0	0	0	1	"29211170"	0	0
"84169000"	"29211430"	0	0	0	1	"29211430"	0	0
"84171000"	"29211230"	0	0	0	1	"29211230"	0	0
"84172010"	"29531533"	0	0	0	1	"29531533"	0	0
"84172090"	"29531535"	0	0	0	1	"29531535"	0	0
"84178010"	"29211250"	0	0	0	1	"29211250"	0	0
"84178020"	"29211290"	1	0	0	0	"29211290"	0	0
"84178080"	"29211290"	1	0	0	0	"29211290"	0	0
"84179000"	"29211450"	0	0	0	1	"29211450"	0	0
"84181010"	"29711110"	1	0	0	0	"29711110"	0	0
"84181091"	"29711110"	1	0	0	0	"29711110"	0	0
"84181099"	"29711110"	1	0	0	0	"29711110"	0	0
"84182110"	"29711133"	1	0	0	0	"29711133"	0	0
"84182151"	"29711133"	1	0	0	0	"29711133"	0	0
"84182159"	"29711135"	0	0	0	1	"29711135"	0	0
"84182191"	"29711133"	1	0	0	0	"29711133"	0	0
"84182199"	"29711133"	1	0	0	0	"29711133"	0	0
"84182200"	"29711133"	1	0	0	0	"29711133"	0	0
"84182900"	"29711133"	1	0	0	0	"29711133"	0	0
"84183010"	"29711150"	1	0	0	0	"29711150"	0	0
"84183091"	"29711150"	1	0	0	0	"29711150"	0	0
"84183099"	"29711150"	1	0	0	0	"29711150"	0	0
"84184010"	"29711170"	1	0	0	0	"29711170"	0	0
"84184091"	"29711170"	1	0	0	0	"29711170"	0	0
"84184099"	"29711170"	1	0	0	0	"29711170"	0	0
"84185011"	"29231333"	0	0	0	1	"29231333"	0	0
"84185019"	"29231335"	0	0	0	1	"29231335"	0	0
"84185091"	"29231340"	0	0	0	1	"29231340"	0	0
"84185099"	"29231350"	0	0	0	1	"29231350"	0	0
"84186110"	"29231373"	1	0	0	0	"29231373"	0	0
"84186190"	"29231373"	1	0	0	0	"29231373"	0	0
"84186991"	"29231375"	0	0	0	1	"29231375"	0	0
"84186999"	"29231390"	0	0	0	1	"29231390"	0	0
"84189100"	"29233030"	0	0	0	1	"29233030"	0	0
"84189910"	"29233050"	0	0	0	1	"29233050"	0	0
"84189990"	"29233070"	0	0	0	1	"29233070"	0	0
"84191100"	"29721400"	1	0	0	0	"29721400"	0	0
"84191900"	"29721400"	1	0	0	0	"29721400"	0	0
"84192000"	"33101400"	0	0	0	1	"33101400"	0	0
"84193100"	"29531550"	0	0	0	1	"29531550"	0	0
"84193200"	"29562230"	0	0	0	1	"29562230"	0	0
"84193910"	"29562250"	1	0	0	0	"29562250"	0	0
"84193990"	"29562250"	1	0	0	0	"29562250"	0	0
"84194000"	"29241150"	0	0	0	1	"29241150"	0	0
"84195010"	"29231130"	1	0	0	0	"29231130"	0	0
"84195090"	"29231130"	1	0	0	0	"29231130"	0	0
"84196000"	"29231150"	0	0	0	1	"29231150"	0	0
"84198191"	"29531573"	0	0	0	1	"29531573"	0	0
"84198199"	"29531575"	0	0	0	1	"29531575"	0	0
"84198910"	"29244030"	0	0	0	1	"29244030"	0	0
"84198915"	"29244070"	1	0	0	0	"29244070"	0	0
"84198920"	"29244070"	1	0	0	0	"29244070"	0	0
"84198925"	"29244070"	1	0	0	0	"29244070"	0	0
"84198927"	"29244070"	1	0	0	0	"29244070"	0	0
"84198930"	"29244050"	0	0	0	1	"29244050"	0	0
"84198998"	"29244070"	1	0	0	0	"29244070"	0	0
"84199010"	"29233090"	1	0	0	0	"29233090"	0	0
"84199025"	"29233090"	1	0	0	0	"29233090"	0	0
"84199050"	"29233090"	1	0	0	0	"29233090"	0	0
"84199080"	"29233090"	1	0	0	0	"29233090"	0	0
"84201010"	"29243230"	0	0	0	1	"29243230"	0	0
"84201030"	"29243250"	1	0	0	0	"29243250"	0	0
"84201050"	"29243250"	1	0	0	0	"29243250"	0	0
"84201090"	"29243250"	1	0	0	0	"29243250"	0	0
"84209110"	"29245313"	1	0	0	0	"29245313"	0	0
"84209180"	"29245313"	1	0	0	0	"29245313"	0	0
"84209900"	"29245315"	0	0	0	1	"29245315"	0	0
"84211100"	"29531100"	0	0	0	1	"29531100"	0	0
"84211200"	"29562100"	0	0	0	1	"29562100"	0	0
"84211991"	"29243130"	0	0	0	1	"29243130"	0	0
"84211994"	"29243150"	1	0	0	0	"29243150"	0	0
"84211999"	"29243150"	1	0	0	0	"29243150"	0	0
"84212110"	"29241230"	1	0	0	0	"29241230"	0	0
"84212190"	"29241230"	1	0	0	0	"29241230"	0	0
"84212200"	"29241250"	0	0	0	1	"29241250"	0	0
"84212310"	"29241330"	1	0	0	0	"29241330"	0	0
"84212390"	"29241330"	1	0	0	0	"29241330"	0	0
"84212910"	"29241270"	1	0	0	0	"29241270"	0	0
"84212990"	"29241270"	1	0	0	0	"29241270"	0	0
"84213110"	"29241350"	1	0	0	0	"29241350"	0	0
"84213190"	"29241350"	1	0	0	0	"29241350"	0	0
"84213930"	"29231410"	0	0	0	1	"29231410"	0	0
"84213951"	"29231420"	0	0	0	1	"29231420"	0	0
"84213971"	"29231440"	0	0	0	1	"29231440"	0	0
"84213998"	"29231470"	0	0	0	1	"29231470"	0	0
"84219110"	"29245230"	1	0	0	0	"29245230"	0	0
"84219130"	"29245230"	1	0	0	0	"29245230"	0	0
"84219190"	"29245230"	1	0	0	0	"29245230"	0	0
"84219900"	"29245250"	0	0	0	1	"29245250"	0	0
"84221100"	"29711200"	0	0	0	1	"29711200"	0	0
"84221900"	"29246000"	0	0	0	1	"29246000"	0	0
"84222000"	"29242130"	0	0	0	1	"29242130"	0	0
"84223000"	"29242150"	0	0	0	1	"29242150"	0	0
"84224000"	"29242170"	0	0	0	1	"29242170"	0	0
"84229010"	"29247010"	0	0	0	1	"29247010"	0	0
"84229090"	"29247020"	0	0	0	1	"29247020"	0	0
"84231010"	"29242233"	0	0	0	1	"29242233"	0	0
"84231090"	"29242235"	0	0	0	1	"29242235"	0	0
"84232000"	"29242253"	0	0	0	1	"29242253"	0	0
"84233000"	"29242255"	0	0	0	1	"29242255"	0	0
"84238110"	"29242310"	1	0	0	0	"29242310"	0	0
"84238130"	"29242330"	1	0	0	0	"29242330"	0	0
"84238150"	"29242350"	0	0	0	1	"29242350"	0	0
"84238190"	"29242330"	1	0	0	0	"29242330"	0	0
"84238210"	"29242310"	1	0	0	0	"29242310"	0	0
"84238290"	"29242330"	1	0	0	0	"29242330"	0	0
"84238910"	"29242370"	0	0	0	1	"29242370"	0	0
"84238990"	"29242330"	1	0	0	0	"29242330"	0	0
"84239000"	"29245320"	0	0	0	1	"29245320"	0	0
"84241010"	"29242410"	1	0	0	0	"29242410"	0	0
"84241091"	"29242410"	1	0	0	0	"29242410"	0	0
"84241099"	"29242410"	1	0	0	0	"29242410"	0	0
"84242000"	"29242430"	0	0	0	1	"29242430"	0	0
"84243001"	"29242450"	1	0	0	0	"29242450"	0	0
"84243005"	"29242450"	1	0	0	0	"29242450"	0	0
"84243009"	"29242450"	1	0	0	0	"29242450"	0	0
"84243010"	"29242450"	1	0	0	0	"29242450"	0	0
"84243090"	"29242450"	1	0	0	0	"29242450"	0	0
"84248110"	"29324010"	0	0	0	1	"29324010"	0	0
"84248130"	"29324034"	0	0	0	1	"29324034"	0	0
"84248191"	"29324050"	0	0	0	1	"29324050"	0	0
"84248199"	"29324070"	0	0	0	1	"29324070"	0	0
"84248920"	"29242470"	1	0	0	0	"29242470"	0	0
"84248930"	"29242470"	1	0	0	0	"29242470"	0	0
"84248995"	"29242470"	1	0	0	0	"29242470"	0	0
"84249010"	"29245330"	1	0	0	0	"29245330"	0	0
"84249030"	"29245330"	1	0	0	0	"29245330"	0	0
"84249090"	"29245330"	1	0	0	0	"29245330"	0	0
"84251110"	"29221130"	1	0	0	0	"29221130"	0	0
"84251190"	"29221130"	1	0	0	0	"29221130"	0	0
"84251991"	"29221150"	0	0	0	1	"29221150"	0	0
"84251999"	"29221170"	0	0	0	1	"29221170"	0	0
"84252000"	"29221230"	0	0	0	1	"29221230"	0	0
"84253110"	"29221253"	1	0	0	0	"29221253"	0	0
"84253190"	"29221253"	1	0	0	0	"29221253"	0	0
"84253991"	"29221255"	0	0	0	1	"29221255"	0	0
"84253999"	"29221270"	0	0	0	1	"29221270"	0	0
"84254100"	"29221330"	0	0	0	1	"29221330"	0	0
"84254210"	"29221350"	1	0	0	0	"29221350"	0	0
"84254290"	"29221350"	1	0	0	0	"29221350"	0	0
"84254910"	"29221370"	1	0	0	0	"29221370"	0	0
"84254990"	"29221370"	1	0	0	0	"29221370"	0	0
"84261100"	"29221420"	0	0	0	1	"29221420"	0	0
"84261200"	"29221433"	0	0	0	1	"29221433"	0	0
"84261900"	"29221435"	0	0	0	1	"29221435"	0	0
"84262000"	"29221443"	0	0	0	1	"29221443"	0	0
"84263000"	"29221445"	0	0	0	1	"29221445"	0	0
"84264100"	"29221450"	1	0	0	0	"29221450"	0	0
"84264900"	"29221450"	1	0	0	0	"29221450"	0	0
"84269110"	"29221460"	1	0	0	0	"29221460"	0	0
"84269190"	"29221460"	1	0	0	0	"29221460"	0	0
"84269910"	"29221470"	1	0	0	0	"29221470"	0	0
"84269990"	"29221470"	1	0	0	0	"29221470"	0	0
"84271010"	"29221513"	0	0	0	1	"29221513"	0	0
"84271090"	"29221515"	0	0	0	1	"29221515"	0	0
"84272011"	"29221533"	1	0	0	0	"29221533"	0	0
"84272019"	"29221533"	1	0	0	0	"29221533"	0	0
"84272090"	"29221535"	0	0	0	1	"29221535"	0	0
"84279000"	"29221550"	0	0	0	1	"29221550"	0	0
"84281091"	"29221630"	0	0	0	1	"29221630"	0	0
"84281099"	"29221650"	0	0	0	1	"29221650"	0	0
"84282030"	"29221710"	0	0	0	1	"29221710"	0	0
"84282091"	"29221733"	0	0	0	1	"29221733"	0	0
"84282099"	"29221735"	0	0	0	1	"29221735"	0	0
"84283100"	"29521100"	0	0	0	1	"29521100"	0	0
"84283200"	"29221750"	0	0	0	1	"29221750"	0	0
"84283310"	"29221770"	1	0	0	0	"29221770"	0	0
"84283390"	"29221770"	1	0	0	0	"29221770"	0	0
"84283991"	"29221793"	0	0	0	1	"29221793"	0	0
"84283993"	"29221795"	1	0	0	0	"29221795"	0	0
"84283998"	"29221795"	1	0	0	0	"29221795"	0	0
"84284000"	"29221670"	0	0	0	1	"29221670"	0	0
"84285000"	"29221810"	0	0	0	1	"29221810"	0	0
"84286000"	"29221820"	0	0	0	1	"29221820"	0	0
"84289030"	"29221830"	0	0	0	1	"29221830"	0	0
"84289071"	"29221850"	1	0	0	0	"29221850"	0	0
"84289079"	"29221850"	1	0	0	0	"29221850"	0	0
"84289091"	"29221870"	1	0	0	0	"29221870"	0	0
"84289098"	"29221870"	1	0	0	0	"29221870"	0	0
"84291100"	"29522130"	0	0	0	1	"29522130"	0	0
"84291900"	"29522150"	0	0	0	1	"29522150"	0	0
"84292000"	"29522200"	0	0	0	1	"29522200"	0	0
"84293000"	"29522300"	0	0	0	1	"29522300"	0	0
"84294010"	"29522400"	1	0	0	0	"29522400"	0	0
"84294030"	"29522400"	1	0	0	0	"29522400"	0	0
"84294090"	"29522400"	1	0	0	0	"29522400"	0	0
"84295110"	"29522530"	0	0	0	1	"29522530"	0	0
"84295191"	"29522550"	1	0	0	0	"29522550"	0	0
"84295199"	"29522550"	1	0	0	0	"29522550"	0	0
"84295210"	"29522600"	1	0	0	0	"29522600"	0	0
"84295290"	"29522600"	1	0	0	0	"29522600"	0	0
"84295900"	"29522730"	0	0	0	1	"29522730"	0	0
"84301000"	"29523010"	0	0	0	1	"29523010"	0	0
"84302000"	"29523030"	0	0	0	1	"29523030"	0	0
"84303100"	"29521233"	0	0	0	1	"29521233"	0	0
"84303900"	"29521235"	0	0	0	1	"29521235"	0	0
"84304100"	"29521253"	0	0	0	1	"29521253"	0	0
"84304900"	"29521255"	0	0	0	1	"29521255"	0	0
"84305000"	"29522750"	0	0	0	1	"29522750"	0	0
"84306100"	"29523050"	0	0	0	1	"29523050"	0	0
"84306900"	"29523070"	0	0	0	1	"29523070"	0	0
"84311000"	"29221930"	1	0	0	0	"29221930"	0	0
"84312000"	"29221930"	1	0	0	0	"29221930"	0	0
"84313100"	"29221950"	0	0	0	1	"29221950"	0	0
"84313910"	"29221930"	1	0	0	0	"29221930"	0	0
"84313990"	"29221930"	1	0	0	0	"29221930"	0	0
"84314100"	"29222000"	0	0	0	1	"29222000"	0	0
"84314200"	"29522800"	0	0	0	1	"29522800"	0	0
"84314300"	"29526130"	0	0	0	1	"29526130"	0	0
"84314920"	"29526150"	1	0	0	0	"29526150"	0	0
"84314980"	"29526150"	1	0	0	0	"29526150"	0	0
"84321010"	"29321130"	0	0	0	1	"29321130"	0	0
"84321090"	"29321150"	0	0	0	1	"29321150"	0	0
"84322100"	"29321170"	0	0	0	1	"29321170"	0	0
"84322910"	"29321210"	0	0	0	1	"29321210"	0	0
"84322930"	"29321230"	0	0	0	1	"29321230"	0	0
"84322950"	"29321250"	0	0	0	1	"29321250"	0	0
"84322990"	"29321270"	0	0	0	1	"29321270"	0	0
"84323011"	"29321333"	0	0	0	1	"29321333"	0	0
"84323019"	"29321335"	0	0	0	1	"29321335"	0	0
"84323090"	"29321350"	0	0	0	1	"29321350"	0	0
"84324010"	"29321430"	0	0	0	1	"29321430"	0	0
"84324090"	"29321450"	0	0	0	1	"29321450"	0	0
"84328000"	"29321500"	0	0	0	1	"29321500"	0	0
"84329000"	"29327020"	0	0	0	1	"29327020"	0	0
"84331110"	"29322010"	1	0	0	0	"29322010"	0	0
"84331151"	"29322033"	0	0	0	1	"29322033"	0	0
"84331159"	"29322035"	0	0	0	1	"29322035"	0	0
"84331190"	"29322037"	0	0	0	1	"29322037"	0	0
"84331910"	"29322010"	1	0	0	0	"29322010"	0	0
"84331951"	"29322053"	0	0	0	1	"29322053"	0	0
"84331959"	"29322055"	0	0	0	1	"29322055"	0	0
"84331970"	"29322057"	0	0	0	1	"29322057"	0	0
"84331990"	"29322070"	0	0	0	1	"29322070"	0	0
"84332010"	"29323130"	0	0	0	1	"29323130"	0	0
"84332051"	"29323153"	0	0	0	1	"29323153"	0	0
"84332059"	"29323155"	0	0	0	1	"29323155"	0	0
"84332090"	"29323170"	0	0	0	1	"29323170"	0	0
"84333010"	"29323230"	0	0	0	1	"29323230"	0	0
"84333090"	"29323250"	0	0	0	1	"29323250"	0	0
"84334010"	"29323330"	0	0	0	1	"29323330"	0	0
"84334090"	"29323350"	0	0	0	1	"29323350"	0	0
"84335100"	"29323410"	0	0	0	1	"29323410"	0	0
"84335200"	"29323420"	0	0	0	1	"29323420"	0	0
"84335310"	"29323430"	0	0	0	1	"29323430"	0	0
"84335330"	"29323450"	0	0	0	1	"29323450"	0	0
"84335390"	"29323460"	0	0	0	1	"29323460"	0	0
"84335911"	"29323475"	0	0	0	1	"29323475"	0	0
"84335919"	"29323473"	0	0	0	1	"29323473"	0	0
"84335930"	"29323477"	0	0	0	1	"29323477"	0	0
"84335980"	"29323490"	0	0	0	1	"29323490"	0	0
"84336000"	"29326100"	0	0	0	1	"29326100"	0	0
"84339000"	"29327050"	0	0	0	1	"29327050"	0	0
"84341000"	"29326200"	0	0	0	1	"29326200"	0	0
"84342000"	"29531200"	0	0	0	1	"29531200"	0	0
"84349000"	"29532130"	0	0	0	1	"29532130"	0	0
"84351000"	"29531400"	0	0	0	1	"29531400"	0	0
"84359000"	"29532150"	0	0	0	1	"29532150"	0	0
"84361000"	"29326336"	0	0	0	1	"29326336"	0	0
"84362100"	"29326353"	0	0	0	1	"29326353"	0	0
"84362900"	"29326355"	0	0	0	1	"29326355"	0	0
"84368010"	"29326530"	0	0	0	1	"29326530"	0	0
"84368091"	"29326540"	0	0	0	1	"29326540"	0	0
"84368099"	"29326550"	0	0	0	1	"29326550"	0	0
"84369100"	"29327060"	0	0	0	1	"29327060"	0	0
"84369900"	"29327070"	0	0	0	1	"29327070"	0	0
"84371000"	"29326400"	0	0	0	1	"29326400"	0	0
"84378000"	"29531300"	0	0	0	1	"29531300"	0	0
"84379000"	"29532230"	0	0	0	1	"29532230"	0	0
"84381010"	"29531613"	0	0	0	1	"29531613"	0	0
"84381090"	"29531615"	0	0	0	1	"29531615"	0	0
"84382000"	"29531620"	0	0	0	1	"29531620"	0	0
"84383000"	"29531630"	0	0	0	1	"29531630"	0	0
"84384000"	"29531640"	0	0	0	1	"29531640"	0	0
"84385000"	"29531650"	0	0	0	1	"29531650"	0	0
"84386000"	"29531660"	0	0	0	1	"29531660"	0	0
"84388010"	"29531670"	1	0	0	0	"29531670"	0	0
"84388091"	"29531670"	1	0	0	0	"29531670"	0	0
"84388099"	"29531670"	1	0	0	0	"29531670"	0	0
"84389000"	"29532250"	0	0	0	1	"29532250"	0	0
"84391000"	"29551113"	0	0	0	1	"29551113"	0	0
"84392000"	"29551115"	0	0	0	1	"29551115"	0	0
"84393000"	"29551117"	0	0	0	1	"29551117"	0	0
"84399110"	"29551230"	1	0	0	0	"29551230"	0	0
"84399190"	"29551230"	1	0	0	0	"29551230"	0	0
"84399910"	"29551250"	1	0	0	0	"29551250"	0	0
"84399990"	"29551250"	1	0	0	0	"29551250"	0	0
"84401010"	"29561110"	0	0	0	1	"29561110"	0	0
"84401020"	"29561130"	0	0	0	1	"29561130"	0	0
"84401030"	"29561150"	0	0	0	1	"29561150"	0	0
"84401040"	"29561170"	0	0	0	1	"29561170"	0	0
"84401090"	"29561190"	0	0	0	1	"29561190"	0	0
"84409000"	"29561530"	0	0	0	1	"29561530"	0	0
"84411010"	"29551133"	0	0	0	1	"29551133"	0	0
"84411020"	"29551135"	0	0	0	1	"29551135"	0	0
"84411030"	"29551137"	0	0	0	1	"29551137"	0	0
"84411040"	"29551143"	0	0	0	1	"29551143"	0	0
"84411080"	"29551145"	0	0	0	1	"29551145"	0	0
"84412000"	"29551150"	0	0	0	1	"29551150"	0	0
"84413000"	"29551160"	0	0	0	1	"29551160"	0	0
"84414000"	"29551170"	0	0	0	1	"29551170"	0	0
"84418000"	"29551180"	0	0	0	1	"29551180"	0	0
"84419010"	"29551270"	1	0	0	0	"29551270"	0	0
"84419090"	"29551270"	1	0	0	0	"29551270"	0	0
"84421000"	"29561230"	0	0	0	1	"29561230"	0	0
"84422010"	"29561250"	1	0	0	0	"29561250"	0	0
"84422090"	"29561250"	1	0	0	0	"29561250"	0	0
"84423000"	"29561250"	1	0	0	0	"29561250"	0	0
"84424000"	"29561550"	0	0	0	1	"29561550"	0	0
"84425021"	"22242000"	1	0	0	0	"22242000"	0	0
"84425023"	"22242000"	1	0	0	0	"22242000"	0	0
"84425029"	"22242000"	1	0	0	0	"22242000"	0	0
"84425080"	"22242000"	1	0	0	0	"22242000"	0	0
"84431100"	"29561330"	0	0	0	1	"29561330"	0	0
"84431200"	"30012200"	0	0	0	1	"30012200"	0	0
"84431931"	"29561353"	0	0	0	1	"29561353"	0	0
"84431935"	"29561355"	0	0	0	1	"29561355"	0	0
"84431939"	"29561357"	1	0	0	0	"29561357"	0	0
"84431990"	"29561357"	1	0	0	0	"29561357"	0	0
"84432100"	"29561410"	0	0	0	1	"29561410"	0	0
"84432900"	"29561490"	1	0	0	0	"29561490"	0	0
"84433000"	"29561430"	0	0	0	1	"29561430"	0	0
